,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
ID_859edaa41,ID_859edaa41,0.0,1,4,0,1,1,0,0.0,1,2,3,2,3,5,3,5,8,8,8,0,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1c0b1cbd8,5,3,0,8,1.6666666,no,7,9.333333,1,0,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,7,0,49,64,0,25,16.0,2.7777777,87.11110699999998,49,Extreme Poverty
ID_6b07770c2,ID_6b07770c2,0.0,0,5,0,1,1,0,0.0,0,0,0,2,1,3,2,1,3,3,3,3,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6f650f4fd,2,1,0,3,2,no,8,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,9,9,81,9,0,4,1.0,4.0,64.0,81,Extreme Poverty
ID_d2cde2e08,ID_d2cde2e08,0.0,0,5,0,1,1,0,0.0,0,0,0,2,1,3,2,1,3,3,3,4,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6f650f4fd,2,1,0,3,2,no,8,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,10,16,100,9,0,4,1.0,4.0,64.0,100,Extreme Poverty
ID_80b4cca96,ID_80b4cca96,0.0,0,5,0,1,1,0,0.0,0,0,0,2,1,3,2,1,3,3,3,8,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6f650f4fd,2,1,0,3,2,no,8,8.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,44,64,1936,9,0,4,1.0,4.0,64.0,1936,Extreme Poverty
ID_05347de58,ID_05347de58,130000.0,0,2,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c3578e0b2,1,2,0,3,.5,6,no,7.0,0,0,1,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,43,36,1849,9,36,1,9.0,0.25,49.0,1849,Moderate Poverty
ID_c5c83b3aa,ID_c5c83b3aa,130000.0,0,2,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c3578e0b2,1,2,0,3,.5,6,no,7.0,1,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,2,0,4,9,36,1,9.0,0.25,49.0,4,Moderate Poverty
ID_f4c490137,ID_f4c490137,130000.0,0,2,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c3578e0b2,1,2,0,3,.5,6,no,7.0,0,0,0,1,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,29,64,841,9,36,1,9.0,0.25,49.0,841,Moderate Poverty
ID_ac617de8e,ID_ac617de8e,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6deb3a567,0,2,0,2,no,6,no,6.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,56,36,3136,4,36,0,4.0,0.0,36.0,3136,Moderate Poverty
ID_1376aba95,ID_1376aba95,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6deb3a567,0,2,0,2,no,6,no,6.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,56,36,3136,4,36,0,4.0,0.0,36.0,3136,Moderate Poverty
ID_b306e1d57,ID_b306e1d57,0.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,221b5b43b,1,2,0,3,.5,9,no,8.5,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,3,0,9,9,81,1,1.0,0.25,72.25,9,Non Vulnerable
ID_a38da9f2d,ID_a38da9f2d,0.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,221b5b43b,1,2,0,3,.5,9,no,8.5,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,26,81,676,9,81,1,1.0,0.25,72.25,676,Non Vulnerable
ID_2341a35ce,ID_2341a35ce,0.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221b5b43b,1,2,0,3,.5,9,no,8.5,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,21,64,441,9,81,1,1.0,0.25,72.25,441,Non Vulnerable
ID_d0f48a1ea,ID_d0f48a1ea,0.0,0,3,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,5,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e453d01f8,0,1,0,1,no,5,no,5.0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,63,25,3969,1,25,0,1.0,0.0,25.0,3969,Extreme Poverty
ID_5a816e217,ID_5a816e217,70000.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1d80c214a,2,2,0,4,yes,8,no,8.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,29,81,841,16,64,4,1.7777778999999998,1.0,72.25,841,Vulnerable
ID_e3fcbd183,ID_e3fcbd183,70000.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1d80c214a,2,2,0,4,yes,8,no,8.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,31,64,961,16,64,4,1.7777778999999998,1.0,72.25,961,Vulnerable
ID_b332b15ff,ID_b332b15ff,70000.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,5,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1d80c214a,2,2,0,4,yes,8,no,8.5,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,12,25,144,16,64,4,1.7777778999999998,1.0,72.25,144,Vulnerable
ID_4589bbf27,ID_4589bbf27,70000.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,5,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1d80c214a,2,2,0,4,yes,8,no,8.5,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,11,25,121,16,64,4,1.7777778999999998,1.0,72.25,121,Vulnerable
ID_941a42f8a,ID_941a42f8a,130000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f86c4f7b1,1,3,0,4,.33333334,6,no,5.6666665,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,20,64,400,16,36,1,1.7777778999999998,0.11111112,32.111111,400,Vulnerable
ID_47222bb32,ID_47222bb32,130000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f86c4f7b1,1,3,0,4,.33333334,6,no,5.6666665,1,0,0,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,16,36,1,1.7777778999999998,0.11111112,32.111111,0,Vulnerable
ID_4b5353c82,ID_4b5353c82,130000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f86c4f7b1,1,3,0,4,.33333334,6,no,5.6666665,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,42,36,1764,16,36,1,1.7777778999999998,0.11111112,32.111111,1764,Vulnerable
ID_7a338d93a,ID_7a338d93a,130000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,3,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f86c4f7b1,1,3,0,4,.33333334,6,no,5.6666665,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,38,9,1444,16,36,1,1.7777778999999998,0.11111112,32.111111,1444,Vulnerable
ID_71a573d41,ID_71a573d41,0.0,1,2,1,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,12,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4303ec9e5,2,3,0,5,.66666669,no,7,8.333333,0,0,0,0,0,0,1,0,0,1,5.0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,20,144,400,25,0,4,25.0,0.44444448,69.444443,400,Non Vulnerable
ID_505c017ce,ID_505c017ce,0.0,1,2,1,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,6,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4303ec9e5,2,3,0,5,.66666669,no,7,8.333333,0,0,1,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,20,36,400,25,0,4,25.0,0.44444448,69.444443,400,Non Vulnerable
ID_2d058f66d,ID_2d058f66d,0.0,1,2,1,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,0,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4303ec9e5,2,3,0,5,.66666669,no,7,8.333333,1,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,25,0,4,25.0,0.44444448,69.444443,0,Non Vulnerable
ID_478a01bcb,ID_478a01bcb,0.0,1,2,1,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,7,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4303ec9e5,2,3,0,5,.66666669,no,7,8.333333,0,0,0,0,0,1,0,0,0,1,5.0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,54,49,2916,25,0,4,25.0,0.44444448,69.444443,2916,Non Vulnerable
ID_845603bea,ID_845603bea,0.0,1,2,1,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,9,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4303ec9e5,2,3,0,5,.66666669,no,7,8.333333,0,0,0,1,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,16,81,256,25,0,4,25.0,0.44444448,69.444443,256,Non Vulnerable
ID_914ac3e4e,ID_914ac3e4e,25000.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,11,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c2056f08a,1,2,0,3,.5,11,no,11.5,0,0,0,0,1,0,0,0,0,1,3.0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,34,121,1156,9,121,1,9.0,0.25,132.25,1156,Moderate Poverty
ID_31d56f92b,ID_31d56f92b,25000.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,12,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c2056f08a,1,2,0,3,.5,11,no,11.5,0,0,0,0,0,0,0,1,0,1,3.0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,29,144,841,9,121,1,9.0,0.25,132.25,841,Moderate Poverty
ID_8c89ce543,ID_8c89ce543,25000.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c2056f08a,1,2,0,3,.5,11,no,11.5,1,0,0,0,0,0,0,0,0,1,3.0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,2,0,4,9,121,1,9.0,0.25,132.25,4,Moderate Poverty
ID_a822f9754,ID_a822f9754,50000.0,0,6,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9b1b514fb,1,2,0,3,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,51,36,2601,9,36,1,2.25,0.25,36.0,2601,Non Vulnerable
ID_6febac165,ID_6febac165,50000.0,0,6,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9b1b514fb,1,2,0,3,.5,6,no,6.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,3,0,9,9,36,1,2.25,0.25,36.0,9,Non Vulnerable
ID_a5d912a21,ID_a5d912a21,50000.0,0,6,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9b1b514fb,1,2,0,3,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,47,36,2209,9,36,1,2.25,0.25,36.0,2209,Non Vulnerable
ID_f24007219,ID_f24007219,0.0,0,6,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9068c2a6f,2,2,0,4,yes,no,15,15.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,5,0,25,16,0,4,1.7777778999999998,1.0,225.0,25,Non Vulnerable
ID_b21020813,ID_b21020813,0.0,0,6,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9068c2a6f,2,2,0,4,yes,no,15,15.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,16,0,4,1.7777778999999998,1.0,225.0,0,Non Vulnerable
ID_ba67de39c,ID_ba67de39c,0.0,0,6,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9068c2a6f,2,2,0,4,yes,no,15,15.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,40,225,1600,16,0,4,1.7777778999999998,1.0,225.0,1600,Non Vulnerable
ID_9e25446c4,ID_9e25446c4,0.0,0,6,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9068c2a6f,2,2,0,4,yes,no,15,15.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,40,225,1600,16,0,4,1.7777778999999998,1.0,225.0,1600,Non Vulnerable
ID_b81ac3b7f,ID_b81ac3b7f,70000.0,0,6,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,7,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3ac82ac4f,1,2,0,3,.5,7,no,8.5,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,43,49,1849,9,49,1,1.0,0.25,72.25,1849,Non Vulnerable
ID_c4bf3f19d,ID_c4bf3f19d,70000.0,0,6,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,10,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3ac82ac4f,1,2,0,3,.5,7,no,8.5,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,21,100,441,9,49,1,1.0,0.25,72.25,441,Non Vulnerable
ID_5b710061e,ID_5b710061e,70000.0,0,6,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3ac82ac4f,1,2,0,3,.5,7,no,8.5,1,0,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,9,49,1,1.0,0.25,72.25,0,Non Vulnerable
